,sombra_media_%,sombra_mediana_%,sombra_p90_%,sombra_max_%,h_con_sombra,h_sombra_>10%,h_sombra_>50%,sombra_irr_ponderada_%,energia_bloqueada_kWh_m2,energia_incidente_kWh_m2
SA40_ST7,82.48,100.0,100.0,100.0,8757,7247,7088,77.55,76.83,22.24
SA40_ST67,82.8,100.0,100.0,100.0,8744,7192,7126,67.05,66.43,32.65
SA40_ST65,82.48,100.0,100.0,100.0,8748,7180,7094,65.99,65.39,33.69
SA40_ST62,83.42,100.0,100.0,100.0,8760,7252,7193,69.21,68.57,30.5
SA40_ST50,88.03,100.0,100.0,100.0,8760,7681,7620,88.13,87.32,11.76
SA40_ST54,87.07,100.0,100.0,100.0,8760,7568,7525,84.33,83.55,15.52
SA40_ST60,83.94,100.0,100.0,100.0,8760,7309,7240,71.16,70.51,28.57
SA40_ST63,82.89,100.0,100.0,100.0,8752,7233,7140,67.6,66.98,32.1
SA40_ST66,82.82,100.0,100.0,100.0,8744,7193,7128,67.16,66.54,32.54
SA40_ST42,88.46,100.0,100.0,100.0,8760,7721,7655,89.71,88.89,10.19
SA40_ST59,84.42,100.0,100.0,100.0,8760,7349,7282,72.69,72.02,27.06
SA40_ST48,88.23,100.0,100.0,100.0,8760,7693,7630,88.82,88.0,11.07
SA40_ST41,88.39,100.0,100.0,100.0,8760,7713,7649,89.66,88.83,10.25
SA40_ST57,86.04,100.0,100.0,100.0,8760,7531,7444,79.51,78.78,20.3
SA40_ST68,82.77,100.0,100.0,100.0,8744,7191,7123,67.1,66.48,32.59
SA40_ST53,86.99,100.0,100.0,100.0,8760,7545,7516,84.4,83.63,15.45
SA40_ST38,87.06,100.0,100.0,100.0,7693,7678,7622,88.31,87.5,11.58
SA40_ST49,88.21,100.0,100.0,100.0,8760,7700,7631,88.73,87.91,11.16
SA40_ST47,88.16,100.0,100.0,100.0,8760,7688,7625,88.65,87.83,11.24
SA40_ST45,88.21,100.0,100.0,100.0,8760,7694,7630,88.88,88.06,11.02
SA40_ST56,86.96,100.0,100.0,100.0,8760,7573,7518,83.08,82.31,16.77
SA40_ST51,87.7,100.0,100.0,100.0,8760,7651,7586,87.01,86.21,12.87
SA40_ST58,84.84,100.0,100.0,100.0,8760,7414,7320,74.81,74.12,24.95
SA40_ST55,87.08,100.0,100.0,100.0,8760,7576,7528,83.98,83.2,15.88
SA40_ST61,83.68,100.0,100.0,100.0,8760,7265,7210,70.26,69.61,29.47
SA40_ST69,82.83,100.0,100.0,100.0,8742,7307,7117,67.83,67.2,31.88
SA40_ST46,88.15,100.0,100.0,100.0,8760,7692,7624,88.66,87.85,11.23
SA40_ST40,88.32,100.0,100.0,100.0,8760,7705,7641,89.55,88.72,10.36
SA40_ST43,88.38,100.0,100.0,100.0,8760,7724,7652,89.47,88.64,10.44
SA40_ST44,88.24,100.0,100.0,100.0,8760,7717,7628,89.01,88.19,10.89
SA40_ST52,86.96,100.0,100.0,100.0,8760,7622,7508,84.29,83.51,15.57
SA40_ST64,82.49,100.0,100.0,100.0,8750,7195,7099,66.2,65.59,33.49
SA40_ST39,88.25,100.0,100.0,100.0,8760,7696,7635,89.43,88.61,10.47
SA40_ST99,91.32,100.0,100.0,100.0,8760,7972,7937,93.69,92.83,6.25
SA40_ST97,91.37,100.0,100.0,100.0,8760,7973,7942,93.89,93.03,6.05
SA40_ST94,91.37,100.0,100.0,100.0,8760,7970,7942,94.07,93.2,5.88
SA40_ST82,90.94,100.0,100.0,100.0,8760,7922,7899,93.9,93.04,6.04
SA40_ST86,91.06,100.0,100.0,100.0,8760,7934,7912,93.95,93.08,6.0
SA40_ST92,91.3,100.0,100.0,100.0,8760,7953,7936,94.06,93.2,5.88
SA40_ST95,91.37,100.0,100.0,100.0,8760,7971,7944,94.01,93.15,5.93
SA40_ST98,91.35,100.0,100.0,100.0,8760,7971,7941,93.81,92.94,6.14
SA40_ST74,90.78,100.0,100.0,100.0,8760,7907,7886,93.88,93.01,6.07
SA40_ST91,91.24,100.0,100.0,100.0,8760,7949,7929,94.03,93.16,5.92
SA40_ST80,90.89,100.0,100.0,100.0,8760,7917,7894,93.89,93.02,6.06
SA40_ST73,90.21,100.0,100.0,100.0,8760,7907,7852,91.99,91.14,7.94
SA40_ST89,91.15,100.0,100.0,100.0,8760,7948,7920,93.97,93.11,5.97
SA40_ST100,91.28,100.0,100.0,100.0,8760,7971,7934,93.56,92.7,6.38
SA40_ST85,91.02,100.0,100.0,100.0,8760,7930,7908,93.93,93.07,6.01
SA40_ST70,83.47,100.0,100.0,100.0,7571,7472,7321,72.25,71.58,27.49
SA40_ST81,90.91,100.0,100.0,100.0,8760,7922,7897,93.89,93.02,6.05
SA40_ST79,90.87,100.0,100.0,100.0,8760,7918,7895,93.88,93.02,6.06
SA40_ST77,90.84,100.0,100.0,100.0,8760,7911,7891,93.88,93.01,6.06
SA40_ST88,91.12,100.0,100.0,100.0,8760,7940,7918,93.96,93.1,5.98
SA40_ST83,90.96,100.0,100.0,100.0,8760,7925,7904,93.92,93.05,6.03
SA40_ST90,91.19,100.0,100.0,100.0,8760,7947,7923,93.99,93.13,5.95
SA40_ST87,91.09,100.0,100.0,100.0,8760,7939,7913,93.96,93.09,5.99
SA40_ST93,91.35,100.0,100.0,100.0,8760,7960,7939,94.09,93.22,5.86
SA40_ST101,91.25,100.0,100.0,100.0,8760,7967,7930,93.44,92.57,6.5
SA40_ST78,90.86,100.0,100.0,100.0,8760,7916,7892,93.88,93.02,6.06
SA40_ST72,88.8,100.0,100.0,100.0,8760,7821,7706,87.35,86.54,12.53
SA40_ST75,90.8,100.0,100.0,100.0,8760,7908,7888,93.88,93.01,6.07
SA40_ST76,90.82,100.0,100.0,100.0,8760,7910,7891,93.88,93.01,6.06
SA40_ST84,91.0,100.0,100.0,100.0,8760,7932,7904,93.93,93.06,6.02
SA40_ST96,91.37,100.0,100.0,100.0,8760,7973,7944,93.96,93.1,5.98
SA40_ST71,86.79,100.0,100.0,100.0,8752,7695,7504,80.62,79.88,19.2
SA40_ST131,80.05,100.0,100.0,100.0,8736,6886,6853,52.69,52.21,46.87
SA40_ST129,79.97,100.0,100.0,100.0,8730,6907,6842,52.26,51.78,47.3
SA40_ST126,80.61,100.0,100.0,100.0,8734,6946,6907,54.52,54.02,45.06
SA40_ST114,87.18,100.0,100.0,100.0,8735,7621,7538,85.77,84.98,14.09
SA40_ST118,82.23,100.0,100.0,100.0,8738,7108,7064,62.53,61.96,37.12
SA40_ST124,81.24,100.0,100.0,100.0,8734,7011,6969,56.17,55.65,43.43
SA40_ST127,80.49,100.0,100.0,100.0,8728,6945,6897,54.06,53.56,45.52
SA40_ST130,79.95,100.0,100.0,100.0,8733,6880,6843,52.26,51.78,47.3
SA40_ST106,90.29,100.0,100.0,100.0,8760,7904,7840,92.87,92.02,7.06
SA40_ST123,81.43,100.0,100.0,100.0,8731,7021,6986,56.81,56.28,42.79
SA40_ST112,87.39,100.0,100.0,100.0,8751,7640,7568,87.48,86.67,12.41
SA40_ST105,90.8,100.0,100.0,100.0,8760,7948,7900,93.1,92.24,6.83
SA40_ST121,81.27,100.0,100.0,100.0,8733,7015,6971,57.69,57.16,41.92
SA40_ST132,80.28,100.0,100.0,100.0,8739,6916,6878,53.52,53.02,46.05
SA40_ST117,82.8,100.0,100.0,100.0,8729,7289,7120,65.64,65.03,34.05
SA40_ST102,90.43,100.0,100.0,100.0,7966,7948,7930,92.74,91.89,7.19
SA40_ST113,87.27,100.0,100.0,100.0,8734,7586,7547,87.03,86.22,12.86
SA40_ST111,87.94,100.0,100.0,100.0,8760,7749,7603,88.57,87.75,11.33
SA40_ST109,89.14,100.0,100.0,100.0,8760,7832,7708,91.85,91.01,8.07
SA40_ST120,81.65,100.0,100.0,100.0,8738,7061,7011,59.5,58.95,40.12
SA40_ST115,86.01,100.0,100.0,100.0,8734,7594,7419,80.35,79.61,19.46
SA40_ST122,81.29,100.0,100.0,100.0,8738,7025,6972,57.2,56.67,42.41
SA40_ST119,81.99,100.0,100.0,100.0,8733,7089,7041,61.01,60.44,38.63
SA40_ST125,80.83,100.0,100.0,100.0,8733,6972,6928,54.99,54.48,44.59
SA40_ST133,80.47,100.0,100.0,100.0,8743,6933,6893,54.05,53.56,45.52
SA40_ST110,88.53,100.0,100.0,100.0,8760,7765,7696,90.36,89.53,9.55
SA40_ST104,91.13,100.0,100.0,100.0,8760,7957,7924,93.26,92.4,6.67
SA40_ST107,90.12,100.0,100.0,100.0,8760,7883,7825,92.73,91.87,7.2
SA40_ST108,89.79,100.0,100.0,100.0,8760,7865,7786,92.42,91.56,7.51
SA40_ST116,84.38,100.0,100.0,100.0,8737,7420,7269,73.21,72.53,26.55
SA40_ST128,80.35,100.0,100.0,100.0,8735,6929,6884,53.66,53.16,45.91
SA40_ST103,91.22,100.0,100.0,100.0,8760,7955,7928,93.31,92.45,6.63
SA40_ST163,87.51,100.0,100.0,100.0,8760,7637,7579,89.75,88.93,10.15
SA40_ST161,87.54,100.0,100.0,100.0,8760,7662,7570,89.22,88.4,10.68
SA40_ST158,87.17,100.0,100.0,100.0,8760,7647,7532,85.76,84.97,14.11
SA40_ST146,81.02,100.0,100.0,100.0,8760,7016,6948,55.77,55.25,43.82
SA40_ST150,81.82,100.0,100.0,100.0,8751,7117,7031,59.94,59.39,39.69
SA40_ST156,85.84,100.0,100.0,100.0,8760,7541,7410,78.92,78.2,20.88
SA40_ST159,87.42,100.0,100.0,100.0,8760,7656,7557,87.19,86.39,12.69
SA40_ST162,87.34,100.0,100.0,100.0,8760,7648,7542,89.07,88.25,10.82
SA40_ST138,80.83,100.0,100.0,100.0,8760,6983,6924,53.75,53.26,45.82
SA40_ST155,84.94,100.0,100.0,100.0,8760,7476,7322,75.1,74.4,24.67
SA40_ST144,80.84,100.0,100.0,100.0,8760,6986,6928,54.71,54.21,44.87
SA40_ST137,80.94,100.0,100.0,100.0,8760,6987,6936,54.12,53.62,45.46
SA40_ST153,81.84,100.0,100.0,100.0,8754,7163,7017,62.95,62.37,36.71
SA40_ST164,87.53,100.0,100.0,100.0,8760,7644,7570,89.98,89.15,9.92
SA40_ST149,81.8,100.0,100.0,100.0,8755,7117,7025,59.39,58.84,40.24
SA40_ST134,78.81,100.0,100.0,100.0,6952,6933,6902,50.07,49.61,49.47
SA40_ST145,80.86,100.0,100.0,100.0,8760,6996,6932,55.07,54.56,44.52
SA40_ST143,80.82,100.0,100.0,100.0,8760,6980,6926,54.26,53.75,45.32
SA40_ST141,80.82,100.0,100.0,100.0,8760,6975,6925,53.99,53.49,45.59
SA40_ST152,81.69,100.0,100.0,100.0,8752,7098,7010,61.48,60.91,38.17
SA40_ST147,81.25,100.0,100.0,100.0,8760,7035,6969,56.83,56.31,42.77
SA40_ST154,83.32,100.0,100.0,100.0,8749,7351,7173,68.7,68.06,31.02
SA40_ST151,81.68,100.0,100.0,100.0,8754,7102,7007,60.51,59.95,39.13
SA40_ST157,86.55,100.0,100.0,100.0,8760,7623,7471,82.62,81.86,17.22
SA40_ST165,87.55,100.0,100.0,100.0,8760,7640,7577,90.19,89.35,9.72
SA40_ST142,80.84,100.0,100.0,100.0,8760,6982,6927,54.11,53.61,45.47
SA40_ST136,80.97,100.0,100.0,100.0,8760,6988,6940,54.29,53.79,45.29
SA40_ST139,80.65,100.0,100.0,100.0,8760,6974,6915,53.03,52.54,46.54
SA40_ST140,80.54,100.0,100.0,100.0,8760,6973,6898,52.72,52.24,46.84
SA40_ST148,81.53,100.0,100.0,100.0,8760,7081,7000,58.03,57.49,41.59
SA40_ST160,87.73,100.0,100.0,100.0,8760,7678,7601,88.99,88.17,10.9
SA40_ST135,80.74,100.0,100.0,100.0,8752,6975,6914,54.47,53.97,45.11
SA40_ST195,77.9,100.0,100.0,100.0,8760,6723,6649,51.5,51.03,48.05
SA40_ST193,77.63,100.0,100.0,100.0,8760,6673,6621,52.38,51.9,47.18
SA40_ST190,79.27,100.0,100.0,100.0,8760,6830,6781,60.91,60.35,38.73
SA40_ST178,85.3,100.0,100.0,100.0,8760,7378,7353,86.76,85.96,13.12
SA40_ST182,84.0,100.0,100.0,100.0,8760,7281,7230,81.86,81.11,17.97
SA40_ST188,81.46,100.0,100.0,100.0,8760,7039,6993,69.57,68.93,30.15
SA40_ST191,77.95,100.0,100.0,100.0,8760,6745,6651,55.47,54.96,44.12
SA40_ST194,77.7,100.0,100.0,100.0,8760,6702,6625,51.77,51.3,47.78
SA40_ST170,86.33,100.0,100.0,100.0,8760,7509,7454,89.35,88.53,10.55
SA40_ST187,82.63,100.0,100.0,100.0,8760,7162,7112,74.18,73.49,25.58
SA40_ST176,85.28,100.0,100.0,100.0,8760,7411,7347,87.17,86.36,12.71
SA40_ST169,86.56,100.0,100.0,100.0,8760,7528,7475,89.53,88.71,10.37
SA40_ST185,83.94,100.0,100.0,100.0,8760,7244,7231,79.54,78.8,20.27
SA40_ST196,78.27,100.0,100.0,100.0,8760,6736,6681,51.44,50.96,48.11
SA40_ST181,84.17,100.0,100.0,100.0,8760,7315,7245,82.95,82.18,16.9
SA40_ST166,86.32,100.0,100.0,100.0,7627,7607,7567,89.36,88.54,10.54
SA40_ST177,85.23,100.0,100.0,100.0,8760,7389,7345,86.86,86.06,13.01
SA40_ST175,85.47,100.0,100.0,100.0,8760,7420,7374,87.76,86.95,12.12
SA40_ST173,85.63,100.0,100.0,100.0,8760,7427,7387,88.54,87.72,11.35
SA40_ST184,83.87,100.0,100.0,100.0,8760,7227,7216,79.73,78.99,20.09
SA40_ST179,85.31,100.0,100.0,100.0,8760,7383,7358,86.5,85.7,13.38
SA40_ST186,83.35,100.0,100.0,100.0,8760,7229,7166,77.06,76.35,22.73
SA40_ST183,83.92,100.0,100.0,100.0,8760,7290,7229,80.47,79.73,19.35
SA40_ST189,80.05,100.0,100.0,100.0,8760,6940,6846,64.47,63.87,35.2
SA40_ST197,78.72,100.0,100.0,100.0,8760,6782,6725,51.94,51.46,47.62
SA40_ST174,85.58,100.0,100.0,100.0,8760,7423,7384,88.23,87.42,11.66
SA40_ST168,86.73,100.0,100.0,100.0,8760,7542,7494,89.71,88.88,10.2
SA40_ST171,85.92,100.0,100.0,100.0,8760,7482,7420,89.05,88.23,10.85
SA40_ST172,85.65,100.0,100.0,100.0,8760,7427,7388,88.77,87.95,11.12
SA40_ST180,84.74,100.0,100.0,100.0,8760,7389,7303,84.75,83.97,15.11
SA40_ST192,77.44,100.0,100.0,100.0,8760,6660,6602,52.8,52.31,46.77
SA40_ST167,87.1,100.0,100.0,100.0,8760,7599,7535,89.99,89.16,9.92
SA41_ST22,87.08,100.0,100.0,100.0,8760,7572,7524,86.86,86.06,13.02
SA41_ST20,86.89,100.0,100.0,100.0,8760,7571,7522,86.64,85.84,13.23
SA41_ST17,86.18,100.0,100.0,100.0,8760,7508,7438,85.85,85.06,14.02
SA41_ST5,77.85,100.0,100.0,100.0,8741,6801,6646,63.08,62.5,36.57
SA41_ST9,82.79,100.0,100.0,100.0,8752,7229,7118,78.47,77.74,21.34
SA41_ST15,85.79,100.0,100.0,100.0,8760,7476,7403,85.49,84.71,14.37
SA41_ST18,86.38,100.0,100.0,100.0,8760,7533,7460,86.07,85.27,13.8
SA41_ST21,87.04,100.0,100.0,100.0,8760,7573,7523,86.81,86.01,13.06
SA40_ST202,81.97,100.0,100.0,100.0,8760,7139,7034,56.14,55.63,43.45
SA41_ST14,85.43,100.0,100.0,100.0,8760,7459,7384,84.97,84.18,14.89
SA41_ST3,74.24,100.0,100.0,100.0,8727,6517,6300,51.16,50.69,48.39
SA40_ST201,81.44,100.0,100.0,100.0,8760,7068,6986,55.73,55.21,43.87
SA41_ST12,84.62,100.0,100.0,100.0,8754,7383,7291,83.33,82.57,16.51
SA41_ST23,87.08,100.0,100.0,100.0,8760,7572,7524,86.86,86.06,13.02
SA41_ST8,81.88,100.0,100.0,100.0,8756,7160,7038,76.08,75.38,23.7
SA40_ST198,77.62,100.0,100.0,100.0,6892,6854,6801,49.54,49.08,50.0
SA41_ST4,76.31,100.0,100.0,100.0,8738,6651,6502,58.17,57.63,41.45
SA41_ST2,72.64,100.0,100.0,100.0,8734,6281,6140,46.14,45.71,53.36
SA40_ST205,84.93,100.0,100.0,100.0,8760,7432,7317,58.64,58.1,40.98
SA41_ST11,84.24,100.0,100.0,100.0,8751,7349,7260,82.51,81.75,17.33
SA41_ST6,79.55,100.0,100.0,100.0,8752,6942,6819,68.73,68.09,30.98
SA41_ST13,84.95,100.0,100.0,100.0,8758,7440,7322,84.06,83.29,15.79
SA41_ST10,83.58,100.0,100.0,100.0,8753,7316,7190,80.56,79.81,19.26
SA41_ST16,85.98,100.0,100.0,100.0,8760,7492,7421,85.67,84.88,14.19
SA41_ST24,87.09,100.0,100.0,100.0,8760,7573,7525,86.86,86.06,13.02
SA41_ST1,69.66,100.0,100.0,100.0,6189,6147,6102,39.33,38.96,60.11
SA40_ST200,81.05,100.0,100.0,100.0,8760,7019,6948,55.98,55.47,43.61
SA40_ST203,82.85,100.0,100.0,100.0,8760,7219,7122,57.58,57.04,42.03
SA40_ST204,83.74,100.0,100.0,100.0,8760,7320,7207,57.82,57.29,41.79
SA41_ST7,80.7,100.0,100.0,100.0,8754,7044,6918,72.28,71.61,27.47
SA41_ST19,86.64,100.0,100.0,100.0,8760,7570,7483,86.35,85.55,13.52
SA40_ST199,80.52,100.0,100.0,100.0,8760,6956,6899,56.15,55.63,43.45
SA41_ST54,86.9,100.0,100.0,100.0,8760,7547,7507,83.87,83.1,15.98
SA41_ST52,86.67,100.0,100.0,100.0,8760,7514,7485,83.58,82.81,16.27
SA41_ST49,87.58,100.0,100.0,100.0,8760,7620,7574,87.02,86.22,12.86
SA41_ST37,87.47,100.0,100.0,100.0,8760,7603,7562,87.35,86.54,12.54
SA41_ST41,87.69,100.0,100.0,100.0,8760,7632,7585,87.65,86.84,12.23
SA41_ST47,87.57,100.0,100.0,100.0,8760,7617,7571,87.11,86.31,12.77
SA41_ST50,87.33,100.0,100.0,100.0,8760,7612,7550,86.16,85.36,13.71
SA41_ST53,86.84,100.0,100.0,100.0,8760,7536,7503,84.07,83.29,15.79
SA41_ST29,87.2,100.0,100.0,100.0,8760,7581,7535,86.99,86.19,12.89
SA41_ST46,87.5,100.0,100.0,100.0,8760,7607,7563,86.94,86.14,12.94
SA41_ST35,87.34,100.0,100.0,100.0,8760,7595,7549,87.17,86.36,12.72
SA41_ST28,87.17,100.0,100.0,100.0,8760,7578,7532,86.96,86.15,12.92
SA41_ST44,87.55,100.0,100.0,100.0,8760,7615,7568,87.14,86.33,12.74
SA41_ST55,86.85,100.0,100.0,100.0,8760,7558,7509,83.33,82.56,16.52
SA41_ST40,87.67,100.0,100.0,100.0,8760,7627,7579,87.66,86.85,12.23
SA41_ST25,85.89,100.0,100.0,100.0,7582,7554,7523,85.64,84.85,14.23
SA41_ST36,87.4,100.0,100.0,100.0,8760,7600,7554,87.26,86.45,12.62
SA41_ST34,87.32,100.0,100.0,100.0,8760,7591,7545,87.15,86.34,12.74
SA41_ST32,87.28,100.0,100.0,100.0,8760,7589,7543,87.1,86.3,12.78
SA41_ST43,87.54,100.0,100.0,100.0,8760,7618,7567,87.18,86.37,12.7
SA41_ST38,87.53,100.0,100.0,100.0,8760,7608,7566,87.45,86.64,12.44
SA41_ST45,87.5,100.0,100.0,100.0,8760,7611,7563,86.97,86.17,12.91
SA41_ST42,87.6,100.0,100.0,100.0,8760,7638,7572,87.37,86.57,12.51
SA41_ST48,87.62,100.0,100.0,100.0,8760,7618,7575,87.22,86.42,12.66
SA41_ST56,86.47,100.0,100.0,100.0,8760,7557,7476,81.55,80.79,18.28
SA41_ST33,87.31,100.0,100.0,100.0,8760,7592,7545,87.14,86.33,12.74
SA41_ST27,87.15,100.0,100.0,100.0,8760,7575,7531,86.92,86.12,12.96
SA41_ST30,87.23,100.0,100.0,100.0,8760,7585,7536,87.02,86.21,12.86
SA41_ST31,87.26,100.0,100.0,100.0,8760,7587,7541,87.05,86.25,12.83
SA41_ST39,87.6,100.0,100.0,100.0,8760,7618,7573,87.55,86.74,12.33
SA41_ST51,86.87,100.0,100.0,100.0,8760,7584,7525,84.4,83.62,15.45
SA41_ST26,87.12,100.0,100.0,100.0,8760,7577,7528,86.89,86.09,12.99
SA41_ST86,90.42,100.0,100.0,100.0,8760,7887,7842,92.91,92.05,7.02
SA41_ST84,90.38,100.0,100.0,100.0,8760,7884,7839,92.91,92.05,7.03
SA41_ST81,90.35,100.0,100.0,100.0,8760,7880,7836,92.91,92.05,7.03
SA41_ST69,82.52,100.0,100.0,100.0,8743,7257,7084,67.38,66.76,32.32
SA41_ST73,88.78,100.0,100.0,100.0,8760,7812,7693,87.96,87.15,11.93
SA41_ST79,90.32,100.0,100.0,100.0,8760,7875,7833,92.9,92.05,7.03
SA41_ST82,90.36,100.0,100.0,100.0,8760,7882,7837,92.91,92.05,7.03
SA41_ST85,90.39,100.0,100.0,100.0,8760,7886,7841,92.9,92.04,7.03
SA41_ST61,83.26,100.0,100.0,100.0,8760,7236,7161,69.76,69.11,29.96
SA41_ST78,90.31,100.0,100.0,100.0,8760,7878,7834,92.91,92.05,7.03
SA41_ST67,82.46,100.0,100.0,100.0,8744,7173,7083,66.79,66.17,32.91
SA41_ST60,83.57,100.0,100.0,100.0,8760,7280,7191,70.68,70.02,29.05
SA41_ST76,90.28,100.0,100.0,100.0,8760,7872,7830,92.91,92.06,7.02
SA41_ST87,90.45,100.0,100.0,100.0,8760,7886,7845,92.93,92.08,7.0
SA41_ST72,87.38,100.0,100.0,100.0,8752,7703,7558,83.34,82.57,16.5
SA41_ST57,83.84,100.0,100.0,100.0,7545,7449,7334,74.58,73.9,25.18
SA41_ST68,82.44,100.0,100.0,100.0,8743,7168,7081,66.81,66.2,32.88
SA41_ST66,82.5,100.0,100.0,100.0,8745,7171,7088,66.73,66.11,32.97
SA41_ST64,82.02,100.0,100.0,100.0,8753,7155,7043,65.18,64.58,34.49
SA41_ST75,90.27,100.0,100.0,100.0,8760,7867,7829,92.91,92.06,7.02
SA41_ST70,84.25,100.0,100.0,100.0,8743,7461,7260,73.15,72.48,26.6
SA41_ST77,90.3,100.0,100.0,100.0,8760,7873,7833,92.91,92.05,7.03
SA41_ST74,89.9,100.0,100.0,100.0,8760,7868,7822,91.69,90.84,8.23
SA41_ST80,90.33,100.0,100.0,100.0,8760,7877,7835,92.91,92.05,7.03
SA41_ST88,90.5,100.0,100.0,100.0,8760,7891,7851,92.97,92.11,6.97
SA41_ST65,82.16,100.0,100.0,100.0,8750,7167,7056,65.58,64.98,34.1
SA41_ST59,84.22,100.0,100.0,100.0,8760,7323,7259,72.41,71.75,27.33
SA41_ST62,83.07,100.0,100.0,100.0,8760,7224,7146,68.83,68.2,30.88
SA41_ST63,82.31,100.0,100.0,100.0,8752,7214,7065,66.18,65.57,33.51
SA41_ST71,85.74,100.0,100.0,100.0,8753,7586,7390,77.88,77.16,21.92
SA41_ST83,90.37,100.0,100.0,100.0,8760,7884,7838,92.91,92.05,7.02
SA41_ST58,84.39,100.0,100.0,100.0,8760,7358,7264,73.49,72.82,26.26
SA41_ST118,82.22,100.0,100.0,100.0,8738,7110,7064,62.5,61.92,37.15
SA41_ST116,83.92,100.0,100.0,100.0,8738,7322,7234,71.81,71.15,27.93
SA41_ST113,86.91,100.0,100.0,100.0,8730,7582,7509,85.95,85.16,13.92
SA41_ST101,90.61,100.0,100.0,100.0,8760,7903,7862,92.35,91.5,7.58
SA41_ST105,90.46,100.0,100.0,100.0,8760,7908,7852,92.0,91.16,7.92
SA41_ST111,87.41,100.0,100.0,100.0,8760,7623,7562,87.08,86.28,12.8
SA41_ST114,86.38,100.0,100.0,100.0,8731,7563,7487,83.11,82.34,16.74
SA41_ST117,82.52,100.0,100.0,100.0,8729,7227,7091,65.07,64.47,34.61
SA41_ST93,90.66,100.0,100.0,100.0,8760,7915,7867,92.96,92.11,6.97
SA41_ST110,87.53,100.0,100.0,100.0,8760,7616,7566,87.93,87.11,11.96
SA41_ST99,90.55,100.0,100.0,100.0,8760,7904,7854,92.4,91.55,7.53
SA41_ST92,90.66,100.0,100.0,100.0,8760,7908,7867,93.01,92.15,6.93
SA41_ST108,89.31,100.0,100.0,100.0,8760,7816,7746,91.17,90.33,8.74
SA41_ST119,81.96,100.0,100.0,100.0,8730,7085,7038,60.99,60.43,38.65
SA41_ST104,90.63,100.0,100.0,100.0,8760,7914,7865,92.2,91.35,7.73
SA41_ST89,89.66,100.0,100.0,100.0,7900,7878,7854,92.33,91.48,7.59
SA41_ST100,90.57,100.0,100.0,100.0,8760,7899,7856,92.36,91.51,7.57
SA41_ST98,90.56,100.0,100.0,100.0,8760,7907,7857,92.48,91.63,7.45
SA41_ST96,90.62,100.0,100.0,100.0,8760,7909,7864,92.7,91.85,7.23
SA41_ST107,89.62,100.0,100.0,100.0,8760,7835,7766,91.57,90.72,8.36
SA41_ST102,90.63,100.0,100.0,100.0,8760,7903,7864,92.32,91.47,7.61
SA41_ST109,88.21,100.0,100.0,100.0,8760,7773,7620,89.21,88.39,10.69
SA41_ST106,89.99,100.0,100.0,100.0,8760,7889,7811,91.77,90.92,8.15
SA41_ST112,87.24,100.0,100.0,100.0,8755,7591,7547,86.68,85.88,13.2
SA41_ST120,81.6,100.0,100.0,100.0,8734,7061,7006,59.5,58.95,40.13
SA41_ST97,90.59,100.0,100.0,100.0,8760,7908,7860,92.59,91.74,7.34
SA41_ST91,90.64,100.0,100.0,100.0,8760,7904,7864,93.02,92.16,6.92
SA41_ST94,90.66,100.0,100.0,100.0,8760,7914,7866,92.9,92.04,7.04
SA41_ST95,90.64,100.0,100.0,100.0,8760,7912,7865,92.8,91.94,7.13
SA41_ST103,90.67,100.0,100.0,100.0,8760,7909,7869,92.29,91.44,7.64
SA41_ST115,85.02,100.0,100.0,100.0,8733,7462,7339,77.24,76.53,22.55
SA41_ST90,90.6,100.0,100.0,100.0,8760,7898,7861,93.01,92.15,6.92
SA5_ST42,71.58,100.0,100.0,100.0,8726,6121,6041,23.15,22.93,76.14
SA5_ST40,70.98,100.0,100.0,100.0,8725,6059,5985,22.22,22.02,77.06
SA5_ST37,70.27,100.0,100.0,100.0,8736,5988,5915,21.0,20.81,78.27
SA5_ST25,68.0,100.0,100.0,100.0,8731,5763,5698,17.15,16.99,82.09
SA5_ST29,68.45,100.0,100.0,100.0,8726,5795,5742,17.71,17.54,81.53
SA5_ST35,69.76,100.0,100.0,100.0,8724,5932,5867,20.15,19.97,79.11
SA5_ST38,70.5,100.0,100.0,100.0,8735,6005,5938,21.34,21.14,77.94
SA5_ST41,71.27,100.0,100.0,100.0,8727,6082,6013,22.62,22.41,76.67
SA5_ST17,67.11,100.0,100.0,100.0,8733,5661,5610,15.86,15.71,83.36
SA5_ST34,69.53,100.0,100.0,100.0,8721,5908,5844,19.67,19.49,79.59
SA5_ST23,67.74,100.0,100.0,100.0,8730,5733,5672,16.84,16.68,82.4
SA5_ST16,67.02,100.0,100.0,100.0,8730,5660,5603,15.67,15.52,83.56
SA5_ST32,69.13,100.0,100.0,100.0,8727,5869,5805,18.89,18.71,80.37
SA5_ST43,71.95,100.0,100.0,100.0,8730,6169,6079,23.7,23.48,75.6
SA5_ST28,68.36,100.0,100.0,100.0,8727,5792,5731,17.63,17.47,81.61
SA5_ST13,63.59,100.0,100.0,100.0,5582,5578,5571,7.36,7.29,91.78
SA5_ST24,67.87,100.0,100.0,100.0,8729,5737,5683,17.0,16.85,82.23
SA5_ST22,67.66,100.0,100.0,100.0,8734,5710,5663,16.65,16.49,82.58
SA5_ST20,67.39,100.0,100.0,100.0,8726,5697,5638,16.27,16.12,82.95
